d,agent_energy0,pred_energy0,arm,n,captures,energy_deaths,censored_alive_at_30s,distinct_trajectories_norng,capture_time_uncensored_n,capture_time_uncensored_mean,capture_time_uncensored_std,capture_time_uncensored_median,capture_time_uncensored_min,capture_time_uncensored_max,min_separation_n,min_separation_mean,min_separation_std,min_separation_median,min_separation_min,min_separation_max,time_chase_n,time_chase_mean,time_chase_std,time_chase_median,time_chase_min,time_chase_max,time_circle_n,time_circle_mean,time_circle_std,time_circle_median,time_circle_min,time_circle_max,time_edge_avoid_n,time_edge_avoid_mean,time_edge_avoid_std,time_edge_avoid_median,time_edge_avoid_min,time_edge_avoid_max,time_wander_n,time_wander_mean,time_wander_std,time_wander_median,time_wander_min,time_wander_max,time_sleep_n,time_sleep_mean,time_sleep_std,time_sleep_median,time_sleep_min,time_sleep_max,eligible_circle_ticks_n,eligible_circle_ticks_mean,eligible_circle_ticks_std,eligible_circle_ticks_median,eligible_circle_ticks_min,eligible_circle_ticks_max,nonzero_pivot_ticks_n,nonzero_pivot_ticks_mean,nonzero_pivot_ticks_std,nonzero_pivot_ticks_median,nonzero_pivot_ticks_min,nonzero_pivot_ticks_max,agent_turn_cost_n,agent_turn_cost_mean,agent_turn_cost_std,agent_turn_cost_median,agent_turn_cost_min,agent_turn_cost_max,agent_move_cost_n,agent_move_cost_mean,agent_move_cost_std,agent_move_cost_median,agent_move_cost_min,agent_move_cost_max,final_agent_energy_survivors_n,final_agent_energy_survivors_mean,final_agent_energy_survivors_std,final_agent_energy_survivors_median,final_agent_energy_survivors_min,final_agent_energy_survivors_max,final_separation_survivors_n,final_separation_survivors_mean,final_separation_survivors_std,final_separation_survivors_median,final_separation_survivors_min,final_separation_survivors_max,pred_displacement_along_escape_from_own_start_n,pred_displacement_along_escape_from_own_start_mean,pred_displacement_along_escape_from_own_start_std,pred_displacement_along_escape_from_own_start_median,pred_displacement_along_escape_from_own_start_min,pred_displacement_along_escape_from_own_start_max,pred_dist_from_ref_final_n,pred_dist_from_ref_final_mean,pred_dist_from_ref_final_std,pred_dist_from_ref_final_median,pred_dist_from_ref_final_min,pred_dist_from_ref_final_max
120,150,200,S10_D0,3,3,0,0,1,3,2.2,0.0,2.2,2.2,2.2,3,10.0,0.0,10.0,10.0,10.0,3,1.3,0.0,1.3,1.3,1.3,3,0.9,0.0,0.9,0.9,0.9,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,9.0,0.0,9.0,9.0,9.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,11.0,0.0,11.0,11.0,11.0,0,,,,,,0,,,,,,3,330.0,0.0,330.0,330.0,330.0,3,210.0,0.0,210.0,210.0,210.0
120,150,200,S15_D+15,3,3,0,0,1,3,5.2,0.0,5.2,5.2,5.2,3,12.159428498410772,0.0,12.159428498410772,12.159428498410772,12.159428498410772,3,1.0,0.0,1.0,1.0,1.0,3,4.2,0.0,4.2,4.2,4.2,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,42.0,0.0,42.0,42.0,42.0,3,52.0,0.0,52.0,52.0,52.0,3,0.39792728430811053,0.0,0.39792728430811053,0.39792728430811053,0.39792728430811053,3,68.5,0.0,68.5,68.5,68.5,0,,,,,,0,,,,,,3,713.0176631908525,0.0,713.0176631908525,713.0176631908525,713.0176631908525,3,593.0212678836566,0.0,593.0212678836566,593.0212678836566,593.0212678836566
120,150,200,S15_D-15,3,3,0,0,1,3,5.2,0.0,5.2,5.2,5.2,3,12.159428498410772,0.0,12.159428498410772,12.159428498410772,12.159428498410772,3,1.0,0.0,1.0,1.0,1.0,3,4.2,0.0,4.2,4.2,4.2,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,42.0,0.0,42.0,42.0,42.0,3,52.0,0.0,52.0,52.0,52.0,3,0.39792728430811053,0.0,0.39792728430811053,0.39792728430811053,0.39792728430811053,3,68.5,0.0,68.5,68.5,68.5,0,,,,,,0,,,,,,3,713.0176631908525,0.0,713.0176631908525,713.0176631908525,713.0176631908525,3,593.0212678836566,0.0,593.0212678836566,593.0212678836566,593.0212678836566
120,150,200,S15_D0,3,3,0,0,1,3,3.9,0.0,3.9,3.9,3.9,3,10.0,0.0,10.0,10.0,10.0,3,1.3,0.0,1.3,1.3,1.3,3,2.6,0.0,2.6,2.6,2.6,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,26.0,0.0,26.0,26.0,26.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,62.0,0.0,62.0,62.0,62.0,0,,,,,,0,,,,,,3,585.0,0.0,585.0,585.0,585.0,3,465.0,0.0,465.0,465.0,465.0
120,150,200,S20_D+15,3,3,0,0,1,3,5.4,0.0,5.4,5.4,5.4,3,12.321350363080164,0.0,12.321350363080164,12.321350363080164,12.321350363080164,3,1.0,0.0,1.0,1.0,1.0,3,4.4,0.0,4.4,4.4,4.4,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,44.0,0.0,44.0,44.0,44.0,3,54.0,0.0,54.0,54.0,54.0,3,0.20936677202357146,0.0,0.20936677202357146,0.20936677202357146,0.20936677202357146,3,72.0,0.0,72.0,72.0,72.0,0,,,,,,0,,,,,,3,737.8573248130288,0.0,737.8573248130288,737.8573248130288,737.8573248130288,3,617.8608621196087,0.0,617.8608621196087,617.8608621196087,617.8608621196087
120,150,200,S20_D-15,3,3,0,0,1,3,5.4,0.0,5.4,5.4,5.4,3,12.321350363080164,0.0,12.321350363080164,12.321350363080164,12.321350363080164,3,1.0,0.0,1.0,1.0,1.0,3,4.4,0.0,4.4,4.4,4.4,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,44.0,0.0,44.0,44.0,44.0,3,54.0,0.0,54.0,54.0,54.0,3,0.20936677202357146,0.0,0.20936677202357146,0.20936677202357146,0.20936677202357146,3,72.0,0.0,72.0,72.0,72.0,0,,,,,,0,,,,,,3,737.8573248130288,0.0,737.8573248130288,737.8573248130288,737.8573248130288,3,617.8608621196087,0.0,617.8608621196087,617.8608621196087,617.8608621196087
120,150,200,S20_D0,3,3,0,0,1,3,4.0,0.0,4.0,4.0,4.0,3,10.0,0.0,10.0,10.0,10.0,3,1.3,0.0,1.3,1.3,1.3,3,2.7,0.0,2.7,2.7,2.7,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,27.0,0.0,27.0,27.0,27.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,65.0,0.0,65.0,65.0,65.0,0,,,,,,0,,,,,,3,600.0,0.0,600.0,600.0,600.0,3,480.0,0.0,480.0,480.0,480.0
120,300,101,S10_D+15,3,3,0,0,1,3,5.5,0.0,5.5,5.5,5.5,3,14.578595859948654,0.0,14.578595859948654,14.578595859948654,14.578595859948654,3,3.5,0.0,3.5,3.5,3.5,3,2.0,0.0,2.0,2.0,2.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,20.0,0.0,20.0,20.0,20.0,3,55.0,0.0,55.0,55.0,55.0,3,0.34535110447774287,0.0,0.34535110447774287,0.34535110447774287,0.34535110447774287,3,27.5,0.0,27.5,27.5,27.5,0,,,,,,0,,,,,,3,655.421404140714,0.0,655.421404140714,655.421404140714,655.421404140714,3,535.4214041407321,0.0,535.4214041407321,535.4214041407321,535.4214041407321
120,300,101,S10_D-15,3,3,0,0,1,3,5.5,0.0,5.5,5.5,5.5,3,14.578595859948654,0.0,14.578595859948654,14.578595859948654,14.578595859948654,3,3.5,0.0,3.5,3.5,3.5,3,2.0,0.0,2.0,2.0,2.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,20.0,0.0,20.0,20.0,20.0,3,55.0,0.0,55.0,55.0,55.0,3,0.34535110447774287,0.0,0.34535110447774287,0.34535110447774287,0.34535110447774287,3,27.5,0.0,27.5,27.5,27.5,0,,,,,,0,,,,,,3,655.421404140714,0.0,655.421404140714,655.421404140714,655.421404140714,3,535.4214041407321,0.0,535.4214041407321,535.4214041407321,535.4214041407321
120,300,101,S10_D0,3,3,0,0,1,3,2.2,0.0,2.2,2.2,2.2,3,10.0,0.0,10.0,10.0,10.0,3,1.3,0.0,1.3,1.3,1.3,3,0.9,0.0,0.9,0.9,0.9,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,9.0,0.0,9.0,9.0,9.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,11.0,0.0,11.0,11.0,11.0,0,,,,,,0,,,,,,3,330.0,0.0,330.0,330.0,330.0,3,210.0,0.0,210.0,210.0,210.0
120,300,101,S15_D+15,3,0,3,0,3,3,22.9,0.0,22.9,22.9,22.9,3,120.0,0.0,120.0,120.0,120.0,3,0.0,0.0,0.0,0.0,0.0,3,3.5,0.0,3.5,3.5,3.5,3,0.0,0.0,0.0,0.0,0.0,3,16.0,0.0,16.0,16.0,16.0,3,3.4,0.0,3.4,3.4,3.4,3,35.0,0.0,35.0,35.0,35.0,3,35.0,0.0,35.0,35.0,35.0,3,0.14040876948030245,0.0,0.14040876948030245,0.14040876948030245,0.14040876948030245,3,277.0,0.0,277.0,277.0,277.0,0,,,,,,0,,,,,,3,1782.1193886269175,214.7819497332266,1754.0990693310368,1582.7228187391565,2009.536277810559,3,1920.8419239857835,55.04659833635584,1924.47776288341,1864.0675354451794,1973.9804736287613
120,300,101,S15_D-15,3,0,3,0,3,3,22.9,0.0,22.9,22.9,22.9,3,120.0,0.0,120.0,120.0,120.0,3,0.0,0.0,0.0,0.0,0.0,3,3.5,0.0,3.5,3.5,3.5,3,0.0,0.0,0.0,0.0,0.0,3,16.0,0.0,16.0,16.0,16.0,3,3.4,0.0,3.4,3.4,3.4,3,35.0,0.0,35.0,35.0,35.0,3,35.0,0.0,35.0,35.0,35.0,3,0.14040876948030245,0.0,0.14040876948030245,0.14040876948030245,0.14040876948030245,3,277.0,0.0,277.0,277.0,277.0,0,,,,,,0,,,,,,3,1831.04046874553,236.3823659754863,1921.6687364450072,1562.7543394243585,2008.6983303672241,3,1933.708788895542,70.48832382477802,1969.2441846273314,1852.5255524506397,1979.356629608655
120,300,101,S15_D0,3,0,3,0,3,3,23.0,0.0,23.0,23.0,23.0,3,120.0,0.0,120.0,120.0,120.0,3,0.0,0.0,0.0,0.0,0.0,3,5.3,0.0,5.3,5.3,5.3,3,0.0,0.0,0.0,0.0,0.0,3,14.3,0.0,14.3,14.3,14.3,3,3.4,0.0,3.4,3.4,3.4,3,53.0,0.0,53.0,53.0,53.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,277.5,0.0,277.5,277.5,277.5,0,,,,,,0,,,,,,3,2203.998073577926,4.406082464834598,2204.262255029238,2199.4658443535964,2208.2661213509436,3,2096.711765514483,11.842787904185453,2094.079133761428,2086.4068266014824,2109.6493361805383
120,300,101,S20_D+15,3,0,3,0,3,3,20.0,0.0,20.0,20.0,20.0,3,120.0,0.0,120.0,120.0,120.0,3,0.0,0.0,0.0,0.0,0.0,3,1.3,0.0,1.3,1.3,1.3,3,0.0,0.0,0.0,0.0,0.0,3,15.3,0.0,15.3,15.3,15.3,3,3.4,0.0,3.4,3.4,3.4,3,13.0,0.0,13.0,13.0,13.0,3,13.0,0.0,13.0,13.0,13.0,3,0.0860399257585982,0.0,0.0860399257585982,0.0860399257585982,0.0860399257585982,3,280.0,0.0,280.0,280.0,280.0,0,,,,,,0,,,,,,3,1645.7905818346333,195.16642213860803,1681.4075069796663,1435.26857974609,1820.6956587781433,3,1643.553264127706,75.32208755966563,1669.7225416075241,1558.6369223487893,1702.300328426804
120,300,101,S20_D-15,3,0,3,0,3,3,20.0,0.0,20.0,20.0,20.0,3,120.0,0.0,120.0,120.0,120.0,3,0.0,0.0,0.0,0.0,0.0,3,1.3,0.0,1.3,1.3,1.3,3,0.0,0.0,0.0,0.0,0.0,3,15.3,0.0,15.3,15.3,15.3,3,3.4,0.0,3.4,3.4,3.4,3,13.0,0.0,13.0,13.0,13.0,3,13.0,0.0,13.0,13.0,13.0,3,0.0860399257585982,0.0,0.0860399257585982,0.0860399257585982,0.0860399257585982,3,280.0,0.0,280.0,280.0,280.0,0,,,,,,0,,,,,,3,1579.5939124288536,184.88607283868404,1672.0709243453102,1366.7154903941828,1699.995322547068,3,1633.9817858676026,33.11039043079787,1631.4891113955844,1602.188179323964,1668.2680668832595
120,300,101,S20_D0,3,0,3,0,3,3,20.1,0.0,20.1,20.1,20.1,3,120.0,0.0,120.0,120.0,120.0,3,0.0,0.0,0.0,0.0,0.0,3,2.2,0.0,2.2,2.2,2.2,3,0.0,0.0,0.0,0.0,0.0,3,14.5,0.0,14.5,14.5,14.5,3,3.4,0.0,3.4,3.4,3.4,3,22.0,0.0,22.0,22.0,22.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,280.5,0.0,280.5,280.5,280.5,0,,,,,,0,,,,,,3,1874.256004267468,23.87104602302017,1865.5876032573187,1855.930307240149,1901.2501023049363,3,1770.1618553101882,13.818120473715032,1770.8336430660556,1756.0200938631954,1783.631829001314
120,300,200,S10_D+15,3,3,0,0,1,3,3.1,0.0,3.1,3.1,3.1,3,11.504004399844865,0.0,11.504004399844865,11.504004399844865,11.504004399844865,3,1.1,0.0,1.1,1.1,1.1,3,2.0,0.0,2.0,2.0,2.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,20.0,0.0,20.0,20.0,20.0,3,31.0,0.0,31.0,31.0,31.0,3,0.3471901954343366,0.0,0.3471901954343366,0.3471901954343366,0.3471901954343366,3,15.5,0.0,15.5,15.5,15.5,0,,,,,,0,,,,,,3,418.5862249294105,0.0,418.5862249294105,418.5862249294105,418.5862249294105,3,298.589687654256,0.0,298.589687654256,298.589687654256,298.589687654256
120,300,200,S10_D-15,3,3,0,0,1,3,3.1,0.0,3.1,3.1,3.1,3,11.504004399844865,0.0,11.504004399844865,11.504004399844865,11.504004399844865,3,1.1,0.0,1.1,1.1,1.1,3,2.0,0.0,2.0,2.0,2.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,20.0,0.0,20.0,20.0,20.0,3,31.0,0.0,31.0,31.0,31.0,3,0.3471901954343366,0.0,0.3471901954343366,0.3471901954343366,0.3471901954343366,3,15.5,0.0,15.5,15.5,15.5,0,,,,,,0,,,,,,3,418.5862249294105,0.0,418.5862249294105,418.5862249294105,418.5862249294105,3,298.589687654256,0.0,298.589687654256,298.589687654256,298.589687654256
120,300,200,S10_D0,3,3,0,0,1,3,2.2,0.0,2.2,2.2,2.2,3,10.0,0.0,10.0,10.0,10.0,3,1.3,0.0,1.3,1.3,1.3,3,0.9,0.0,0.9,0.9,0.9,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,9.0,0.0,9.0,9.0,9.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,11.0,0.0,11.0,11.0,11.0,0,,,,,,0,,,,,,3,330.0,0.0,330.0,330.0,330.0,3,210.0,0.0,210.0,210.0,210.0
120,300,200,S15_D+15,3,0,3,0,3,3,22.9,0.0,22.9,22.9,22.9,3,120.0,0.0,120.0,120.0,120.0,3,0.0,0.0,0.0,0.0,0.0,3,13.5,0.0,13.5,13.5,13.5,3,0.0,0.0,0.0,0.0,0.0,3,6.0,0.0,6.0,6.0,6.0,3,3.4,0.0,3.4,3.4,3.4,3,135.0,0.0,135.0,135.0,135.0,3,135.0,0.0,135.0,135.0,135.0,3,0.2188933294036488,0.0,0.2188933294036488,0.2188933294036488,0.2188933294036488,3,277.0,0.0,277.0,277.0,277.0,0,,,,,,0,,,,,,3,2138.3513655116053,79.82821321918891,2095.500279112978,2089.098892881304,2230.454924540534,3,2052.204149968692,65.26871831297927,2016.6111934670187,2012.4692309149127,2127.532025524144
120,300,200,S15_D-15,3,0,3,0,3,3,22.9,0.0,22.9,22.9,22.9,3,120.0,0.0,120.0,120.0,120.0,3,0.0,0.0,0.0,0.0,0.0,3,13.5,0.0,13.5,13.5,13.5,3,0.0,0.0,0.0,0.0,0.0,3,6.0,0.0,6.0,6.0,6.0,3,3.4,0.0,3.4,3.4,3.4,3,135.0,0.0,135.0,135.0,135.0,3,135.0,0.0,135.0,135.0,135.0,3,0.2188933294036488,0.0,0.2188933294036488,0.2188933294036488,0.2188933294036488,3,277.0,0.0,277.0,277.0,277.0,0,,,,,,0,,,,,,3,2021.9287364800966,103.26106506117586,2075.472602444137,1902.8928431951117,2087.420763801041,3,1954.4829643274782,88.5559133010415,1999.9442265516825,1852.4295432473084,2011.0751231834438
120,300,200,S15_D0,3,0,3,0,3,3,23.0,0.0,23.0,23.0,23.0,3,58.0,0.0,58.0,58.0,58.0,3,2.1,0.0,2.1,2.1,2.1,3,11.4,0.0,11.4,11.4,11.4,3,0.0,0.0,0.0,0.0,0.0,3,6.1,0.0,6.1,6.1,6.1,3,3.4,0.0,3.4,3.4,3.4,3,114.0,0.0,114.0,114.0,114.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,277.5,0.0,277.5,277.5,277.5,0,,,,,,0,,,,,,3,2391.0940550199944,20.592278664316552,2399.9856351826593,2367.549919663559,2405.746610213765,3,2274.239398426173,15.227674716393985,2279.9982978767866,2256.972162731281,2285.747734670452
120,300,200,S20_D+15,3,0,3,0,3,3,20.0,0.0,20.0,20.0,20.0,3,120.0,0.0,120.0,120.0,120.0,3,0.0,0.0,0.0,0.0,0.0,3,1.3,0.0,1.3,1.3,1.3,3,0.0,0.0,0.0,0.0,0.0,3,18.7,0.0,18.7,18.7,18.7,3,0.0,0.0,0.0,0.0,0.0,3,13.0,0.0,13.0,13.0,13.0,3,13.0,0.0,13.0,13.0,13.0,3,0.0860399257585982,0.0,0.0860399257585982,0.0860399257585982,0.0860399257585982,3,280.0,0.0,280.0,280.0,280.0,0,,,,,,0,,,,,,3,1926.9919989481214,216.26626799884627,1910.0534907612537,1719.6930582596287,2151.2294478234817,3,1991.2076367310278,50.016039421085495,2003.1222010648787,1936.3102220865285,2034.190487041676
120,300,200,S20_D-15,3,0,3,0,3,3,20.0,0.0,20.0,20.0,20.0,3,120.0,0.0,120.0,120.0,120.0,3,0.0,0.0,0.0,0.0,0.0,3,1.3,0.0,1.3,1.3,1.3,3,0.0,0.0,0.0,0.0,0.0,3,18.7,0.0,18.7,18.7,18.7,3,0.0,0.0,0.0,0.0,0.0,3,13.0,0.0,13.0,13.0,13.0,3,13.0,0.0,13.0,13.0,13.0,3,0.0860399257585982,0.0,0.0860399257585982,0.0860399257585982,0.0860399257585982,3,280.0,0.0,280.0,280.0,280.0,0,,,,,,0,,,,,,3,1857.5058674877218,361.81081306242044,2054.444259517446,1439.9465325505644,2078.126810395155,3,1982.2608514821475,40.3370245074423,1983.855545967821,1941.1501285652614,2021.7768799133598
120,300,200,S20_D0,3,0,3,0,3,3,20.1,0.0,20.1,20.1,20.1,3,120.0,0.0,120.0,120.0,120.0,3,0.0,0.0,0.0,0.0,0.0,3,2.9,1.212435565298214,2.2,2.2,4.3,3,0.0,0.0,0.0,0.0,0.0,3,17.2,1.2124355652982128,17.9,15.8,17.9,3,0.0,0.0,0.0,0.0,0.0,3,29.0,12.12435565298214,22.0,22.0,43.0,3,7.0,12.12435565298214,0.0,0.0,21.0,3,0.0,0.0,0.0,0.0,0.0,3,280.5,0.0,280.5,280.5,280.5,0,,,,,,0,,,,,,3,2131.688568730546,131.42286630874136,2095.3718922708367,2022.2428551164412,2277.45095880436,3,2109.4023905305557,45.79283109534816,2097.339201570897,2070.848752210502,2160.019217810268
